08:59 02/12/2021,,NLG,55.2,59.0,51.4,0,0,0,0
08:59 02/12/2021,,NT2,22.4,23.95,20.85,0,0,0,0
08:59 02/12/2021,,NVL,114.0,121.9,106.1,0,0,0,0
08:59 02/12/2021,,OCB,28.45,30.4,26.5,0,0,0,0
08:59 02/12/2021,,PAN,40.35,43.15,37.55,0,0,0,0
08:59 02/12/2021,,PC1,37.8,40.4,35.2,0,0,0,0
08:59 02/12/2021,,PDR,93.0,99.5,86.5,0,0,0,0
08:59 02/12/2021,,PHR,73.3,78.4,68.2,0,0,0,0
08:59 02/12/2021,,PLX,54.3,58.1,50.5,0,0,0,0
08:59 02/12/2021,,PME,77.0,82.3,71.7,0,0,0,0
08:59 02/12/2021,,PNJ,97.3,104.1,90.5,0,0,0,0
08:59 02/12/2021,,POM,15.75,16.85,14.65,0,0,0,0
08:59 02/12/2021,,POW,14.0,14.95,13.05,0,0,0,0
08:59 02/12/2021,,PPC,22.95,24.55,21.35,0,0,0,0
08:59 02/12/2021,,PVD,27.75,29.65,25.85,0,0,0,0
08:59 02/12/2021,,PVT,24.0,25.65,22.35,0,0,0,0
08:59 02/12/2021,,REE,69.9,74.7,65.1,0,0,0,0
08:59 02/12/2021,,SAB,156.5,167.4,145.6,0,0,0,0
08:59 02/12/2021,,SAM,20.0,21.4,18.6,0,0,0,0
08:59 02/12/2021,,SBT,24.8,26.5,23.1,0,0,0,0
08:59 02/12/2021,,SCS,155.0,165.8,144.2,0,0,0,0
08:59 02/12/2021,,SJS,77.0,82.3,71.7,0,0,0,0
08:59 02/12/2021,,SSI,55.2,59.0,51.4,0,0,0,0
08:59 02/12/2021,,STB,29.9,31.95,27.85,0,0,0,0
08:59 02/12/2021,,SZC,60.8,65.0,56.6,0,0,0,0
08:59 02/12/2021,,TCB,52.4,56.0,48.75,0,0,0,0
08:59 02/12/2021,,TCH,24.3,26.0,22.6,0,0,0,0
08:59 02/12/2021,,TCM,75.0,80.2,69.8,0,0,0,0
08:59 02/12/2021,,TLH,22.9,24.5,21.3,0,0,0,0
08:59 02/12/2021,,TPB,48.25,51.6,44.9,0,0,0,0
08:59 02/12/2021,,VCB,99.0,105.9,92.1,0,0,0,0
08:59 02/12/2021,,VCG,51.0,54.5,47.45,0,0,0,0
08:59 02/12/2021,,VCI,78.2,83.6,72.8,0,0,0,0
08:59 02/12/2021,,VGC,52.1,55.7,48.5,0,0,0,0
08:59 02/12/2021,,VHC,61.7,66.0,57.4,0,0,0,0
08:59 02/12/2021,,VHM,82.9,88.7,77.1,0,0,0,0
